,Customer_num,Product_num
5041,C_2203005,P_26559
5042,C_2203081,P_9169
5043,C_2203107,P_32229
5044,C_2203231,P_7819
5045,C_220349,P_2341
5046,C_2203904,P_7819
5047,C_2204245,P_7819
5048,C_2204283,P_9168
5049,C_2204306,P_10551
5050,C_2204659,P_20589
5051,C_2204731,P_1926
5052,C_2204813,P_6099
5053,C_2204962,P_12777
5054,C_2204984,P_14546
5055,C_2205156,P_7819
5056,C_2205326,P_7819
5057,C_220548,P_8625
5058,C_220613,P_20805
5059,C_2206223,P_35342
5060,C_2206381,P_7819
5061,C_2206502,P_9168
5062,C_2206615,P_12777
5063,C_2206691,P_403
5064,C_2206932,P_33684
5065,C_2206976,P_471
5066,C_2207031,P_9169
5067,C_2207107,P_14546
5068,C_2207857,P_38240
5069,C_22079,P_9168
5070,C_2208382,P_11032
5071,C_2208692,P_44268
5072,C_2208890,P_3005
5073,C_2208991,P_28066
5074,C_2209071,P_40587
5075,C_220908,P_14546
5076,C_2209114,P_7819
5077,C_220932,P_12777
5078,C_2209331,P_8584
5079,C_2209420,P_12777
5080,C_2210805,P_12777
5081,C_2211266,P_12256
5082,C_221184,P_1440
5083,C_2211921,P_7819
5084,C_2211941,P_1023
5085,C_2212256,P_31968
5086,C_2212866,P_7819
5087,C_2213033,P_4183
5088,C_2213061,P_7819
5089,C_2213220,P_14546
5090,C_2213742,P_7819
5091,C_2213924,P_7819
5092,C_2214114,P_7819
5093,C_221477,P_2341
5094,C_221494,P_1388
5095,C_2214981,P_1926
5096,C_221508,P_6433
5097,C_2215194,P_4919
5098,C_2215310,P_7819
5099,C_2215372,P_32162
5100,C_2215455,P_5409
5101,C_2215550,P_14546
5102,C_2215575,P_14776
5103,C_2216044,P_7819
5104,C_2216045,P_2541
5105,C_2216237,P_2304
5106,C_2216589,P_3077
5107,C_2216591,P_471
5108,C_221666,P_12777
5109,C_221674,P_14546
5110,C_221712,P_14546
5111,C_221715,P_14546
5112,C_2217417,P_15937
5113,C_221750,P_7819
5114,C_2217610,P_14546
5115,C_2217721,P_7819
5116,C_2217825,P_4822
5117,C_221783,P_14838
5118,C_2218101,P_34944
5119,C_2218344,P_5802
5120,C_2218545,P_44216
5121,C_2218567,P_15307
5122,C_2218597,P_7819
5123,C_2219053,P_26510
5124,C_2219735,P_4822
5125,C_2219763,P_17379
5126,C_2219855,P_31617
5127,C_2220322,P_15981
5128,C_222045,P_4218
5129,C_2221000,P_32184
5130,C_2221028,P_7819
5131,C_2221298,P_14595
5132,C_2221456,P_9926
5133,C_2222140,P_12777
5134,C_2222241,P_30680
5135,C_2222323,P_39321
5136,C_2223092,P_12777
5137,C_2223506,P_9548
5138,C_2224422,P_14546
5139,C_2225352,P_9168
5140,C_2225422,P_22253
5141,C_2225555,P_15307
5142,C_2225566,P_7819
5143,C_2225951,P_6783
5144,C_2226065,P_29640
5145,C_2226106,P_4298
5146,C_2226138,P_14546
5147,C_2226343,P_14546
5148,C_2226566,P_458
5149,C_2226989,P_39256
5150,C_2227007,P_15473
5151,C_222712,P_12777
5152,C_2227250,P_14546
5153,C_2227566,P_44255
5154,C_2228173,P_14546
5155,C_2228432,P_31776
5156,C_2228717,P_7819
5157,C_2228887,P_12777
5158,C_2229031,P_9169
5159,C_222929,P_801
5160,C_222948,P_16717
5161,C_2229654,P_7819
5162,C_2229742,P_4822
5163,C_2230098,P_19232
5164,C_223016,P_4822
5165,C_2230275,P_7819
5166,C_2230393,P_13370
5167,C_2230676,P_7819
5168,C_2230704,P_38643
5169,C_2230760,P_18979
5170,C_2231837,P_24251
5171,C_2231907,P_31099
5172,C_2232060,P_31452
5173,C_2232251,P_7819
5174,C_2232337,P_7819
5175,C_2232544,P_4822
5176,C_2232613,P_41888
5177,C_223268,P_12777
5178,C_2232810,P_7819
5179,C_2233476,P_25457
5180,C_2233527,P_27112
5181,C_2233869,P_4822
5182,C_223508,P_22253
5183,C_2235164,P_12044
5184,C_2235191,P_9169
5185,C_2235473,P_30767
5186,C_2235659,P_14546
5187,C_2235817,P_15473
5188,C_223586,P_34689
5189,C_2236194,P_7819
5190,C_2236236,P_7819
5191,C_2236664,P_44268
5192,C_2236927,P_7819
5193,C_2237032,P_9169
5194,C_2237284,P_28221
5195,C_223740,P_26667
5196,C_2237746,P_388
5197,C_2237948,P_960
5198,C_2237975,P_7819
5199,C_2239060,P_12462
5200,C_2239255,P_30644
5201,C_2239718,P_7819
5202,C_2239853,P_44268
5203,C_2239872,P_7819
5204,C_2240225,P_8162
5205,C_2240372,P_7819
5206,C_2240981,P_11702
5207,C_2241225,P_12777
5208,C_2241277,P_12777
5209,C_2241564,P_40519
5210,C_2241569,P_13445
5211,C_2241734,P_4919
5212,C_2242316,P_30644
5213,C_2242479,P_40685
5214,C_2242499,P_4822
5215,C_2242668,P_4822
5216,C_2242782,P_4822
5217,C_2242915,P_4822
5218,C_2243012,P_4822
5219,C_2243687,P_14546
5220,C_2243764,P_30860
5221,C_224383,P_8850
5222,C_224388,P_7819
5223,C_224422,P_14546
5224,C_2244406,P_34756
5225,C_2244537,P_9169
5226,C_2244594,P_3252
5227,C_2244854,P_44298
5228,C_2245248,P_7819
5229,C_2245460,P_30316
5230,C_2245575,P_7819
5231,C_2245763,P_24230
5232,C_2245837,P_12777
5233,C_2246078,P_44474
5234,C_2246379,P_11476
5235,C_2246410,P_44438
5236,C_224695,P_4822
5237,C_2247215,P_7819
5238,C_2247346,P_7819
5239,C_2247700,P_43980
5240,C_2247925,P_12777
5241,C_2247933,P_471
5242,C_2248087,P_12777
5243,C_2248283,P_12777
5244,C_2249133,P_5235
5245,C_2249600,P_14897
5246,C_2249685,P_14591
5247,C_2249688,P_7819
5248,C_2249766,P_4919
5249,C_2250114,P_39984
5250,C_2250232,P_8625
5251,C_2250409,P_40519
5252,C_2250872,P_7819
5253,C_2250912,P_14591
5254,C_2250972,P_7976
5255,C_2251033,P_29640
5256,C_2251106,P_5147
5257,C_2251119,P_7819
5258,C_2251152,P_7117
5259,C_2251161,P_38105
5260,C_2251350,P_4822
5261,C_2251964,P_3695
5262,C_2252159,P_41379
5263,C_2252417,P_7819
5264,C_2252419,P_39285
5265,C_2252667,P_44256
5266,C_2252853,P_14546
5267,C_2252944,P_4822
5268,C_2253374,P_44268
5269,C_2253874,P_42256
5270,C_225417,P_14591
5271,C_2254209,P_5125
5272,C_2254354,P_21138
5273,C_2254702,P_20638
5274,C_2254889,P_1926
5275,C_2254901,P_334
5276,C_225503,P_33843
5277,C_225547,P_7819
5278,C_2255692,P_25794
5279,C_2255935,P_9168
5280,C_2256224,P_14546
5281,C_2256470,P_40670
5282,C_2256850,P_35324
5283,C_2256907,P_7819
5284,C_2256967,P_21295
5285,C_2257015,P_32195
5286,C_2257266,P_9168
5287,C_225748,P_14546
5288,C_2257488,P_13019
5289,C_2257655,P_9169
5290,C_2257863,P_24255
5291,C_2257933,P_40519
5292,C_2258040,P_15307
5293,C_225827,P_14546
5294,C_2258294,P_2026
5295,C_2258813,P_14546
5296,C_2258863,P_4822
5297,C_2259196,P_14546
5298,C_2259380,P_10107
5299,C_2259401,P_44722
5300,C_2260263,P_22064
5301,C_2260453,P_12777
5302,C_2260676,P_7819
5303,C_2260737,P_12470
5304,C_2261713,P_7819
5305,C_2262012,P_14546
5306,C_2262125,P_2211
5307,C_2262191,P_13483
5308,C_226254,P_7819
5309,C_2262852,P_37716
5310,C_2262906,P_12777
5311,C_2263258,P_7819
5312,C_2263484,P_44182
5313,C_2264043,P_37313
5314,C_2264064,P_7819
5315,C_226450,P_30643
5316,C_2265082,P_28403
5317,C_2265295,P_7819
5318,C_2265394,P_7819
5319,C_2265494,P_12777
5320,C_2265874,P_4919
5321,C_2266104,P_21185
5322,C_226616,P_14546
5323,C_2266311,P_7819
5324,C_2266315,P_7819
5325,C_2266366,P_7819
5326,C_2266380,P_14546
5327,C_2266791,P_7819
5328,C_2267206,P_12777
5329,C_2267552,P_7819
5330,C_2267560,P_7819
5331,C_2267723,P_42333
5332,C_2269145,P_7819
5333,C_2269373,P_7303
5334,C_2269826,P_7819
5335,C_2270129,P_7819
5336,C_2270355,P_10109
5337,C_2270545,P_2211
5338,C_2270784,P_14546
5339,C_227099,P_10128
5340,C_2271337,P_7819
5341,C_2271832,P_14546
5342,C_2271934,P_7819
5343,C_2271973,P_4822
5344,C_2272044,P_33594
5345,C_2272440,P_31721
5346,C_2272676,P_14591
5347,C_2272704,P_40519
5348,C_2273043,P_34327
5349,C_2273169,P_29640
5350,C_2273206,P_17739
5351,C_2273431,P_7819
5352,C_2273711,P_7819
5353,C_2273741,P_4822
5354,C_2273847,P_16717
5355,C_2273911,P_7244
5356,C_2274285,P_7819
5357,C_2274317,P_40519
5358,C_2274854,P_8791
5359,C_2275218,P_14546
5360,C_2275250,P_698
5361,C_2275272,P_44722
5362,C_2275405,P_39323
5363,C_2276378,P_12812
5364,C_2276914,P_26667
5365,C_2277186,P_38015
5366,C_2277318,P_12777
5367,C_2278112,P_1830
5368,C_2278157,P_40519
5369,C_227851,P_14546
5370,C_2279593,P_9169
5371,C_2279713,P_44474
5372,C_2279890,P_14591
5373,C_2280702,P_14546
5374,C_2280829,P_14546
5375,C_228111,P_14545
5376,C_2281328,P_34644
5377,C_2281483,P_44255
5378,C_2281591,P_4300
5379,C_2281772,P_7001
5380,C_2281878,P_14546
5381,C_2281933,P_10370
5382,C_2282238,P_3135
5383,C_2282336,P_14546
5384,C_2282371,P_11672
5385,C_2282512,P_7819
5386,C_2283030,P_12777
5387,C_2283289,P_1926
5388,C_2283408,P_19321
5389,C_2283635,P_18396
5390,C_2283984,P_14546
5391,C_2284483,P_12777
5392,C_228508,P_471
5393,C_2285141,P_36783
5394,C_2285241,P_14546
5395,C_2285507,P_983
5396,C_2285597,P_12609
5397,C_2285702,P_7819
5398,C_2285897,P_4822
5399,C_2285922,P_7819
5400,C_2285930,P_5409
5401,C_2286166,P_12777
5402,C_2286335,P_12777
5403,C_2286475,P_14546
5404,C_2286574,P_35561
5405,C_2287004,P_14546
5406,C_2287078,P_14546
5407,C_2287617,P_14546
5408,C_2287838,P_15307
5409,C_2288320,P_12216
5410,C_2288403,P_30643
5411,C_2289037,P_38860
5412,C_2289101,P_7819
5413,C_2290018,P_4822
5414,C_2290417,P_18995
5415,C_2290428,P_15937
5416,C_2290467,P_7819
5417,C_2290522,P_7819
5418,C_2290716,P_7819
5419,C_2290878,P_5341
5420,C_2291117,P_25770
5421,C_2291123,P_12777
5422,C_2291241,P_1388
5423,C_2291708,P_7819
5424,C_2291964,P_40589
5425,C_2291979,P_30644
5426,C_2292085,P_4822
5427,C_2292292,P_9926
5428,C_2292310,P_14546
5429,C_2293228,P_4867
5430,C_229327,P_26559
5431,C_2293477,P_18531
5432,C_2293592,P_7819
5433,C_2293594,P_14546
5434,C_2294868,P_7819
5435,C_2295330,P_13364
5436,C_2295343,P_14546
5437,C_2295673,P_4822
5438,C_2295949,P_14546
5439,C_2295991,P_28774
5440,C_2297,P_5802
5441,C_229716,P_14546
5442,C_2297535,P_4822
5443,C_2297773,P_4822
5444,C_2297939,P_9169
5445,C_2298041,P_11032
5446,C_229814,P_12777
5447,C_2298245,P_9168
5448,C_229877,P_3061
5449,C_2298909,P_27165
5450,C_2298940,P_18530
5451,C_2299020,P_16717
5452,C_2299467,P_14546
5453,C_2299537,P_12777
5454,C_2299539,P_14546
5455,C_2300207,P_38104
5456,C_2300771,P_24255
5457,C_2300884,P_14546
5458,C_2301139,P_2102
5459,C_2301214,P_7819
5460,C_2301314,P_27571
5461,C_2301594,P_36299
5462,C_2302784,P_14546
5463,C_2302797,P_14546
5464,C_2304070,P_30643
5465,C_2304521,P_7819
5466,C_2304758,P_7819
5467,C_230493,P_40519
5468,C_2305103,P_7819
5469,C_2305658,P_33758
5470,C_2305788,P_9169
5471,C_2305839,P_7819
5472,C_230638,P_14838
5473,C_2306627,P_7819
5474,C_230676,P_7819
5475,C_2306793,P_44298
5476,C_2307886,P_27114
5477,C_2307966,P_42210
5478,C_2308081,P_42843
5479,C_2308094,P_20931
5480,C_2308105,P_7819
5481,C_2308112,P_13914
5482,C_2308128,P_14838
5483,C_2308686,P_652
5484,C_2309063,P_21010
5485,C_2309443,P_14546
5486,C_2309508,P_21444
5487,C_2310600,P_7819
5488,C_2310752,P_14546
5489,C_2310770,P_7819
5490,C_2310975,P_16883
5491,C_2311317,P_14546
5492,C_2311490,P_40519
5493,C_231184,P_28702
5494,C_231204,P_44255
5495,C_2312212,P_9169
5496,C_2312355,P_21106
5497,C_2312580,P_7819
5498,C_2312583,P_7819
5499,C_2312735,P_10229
5500,C_2312774,P_19219
5501,C_2313352,P_7819
5502,C_2313655,P_4218
5503,C_2313661,P_471
5504,C_2313708,P_25541
5505,C_2314,P_7819
5506,C_2314452,P_38643
5507,C_2314660,P_14646
5508,C_2314803,P_14546
5509,C_2314829,P_40182
5510,C_2314888,P_12777
5511,C_2315061,P_7819
5512,C_2315363,P_38386
5513,C_2315827,P_41250
5514,C_2316212,P_32339
5515,C_2316263,P_29640
5516,C_2316412,P_4822
5517,C_2316624,P_7819
5518,C_2316872,P_40167
5519,C_2316896,P_30070
5520,C_2317004,P_26442
5521,C_2317007,P_9301
5522,C_2317038,P_14546
5523,C_2317568,P_35237
5524,C_2318064,P_25939
5525,C_2318332,P_7819
5526,C_2318363,P_14838
5527,C_2318576,P_18536
5528,C_2319019,P_12777
5529,C_2319203,P_44660
5530,C_2319549,P_26406
5531,C_2319633,P_471
5532,C_2320233,P_14474
5533,C_2320469,P_19613
5534,C_2321272,P_14546
5535,C_23213,P_7819
5536,C_2321628,P_28434
5537,C_2321670,P_26386
5538,C_2321753,P_12777
5539,C_2322592,P_4822
5540,C_2322739,P_7819
5541,C_2323128,P_21251
5542,C_232331,P_8533
5543,C_232341,P_14546
5544,C_2323710,P_7819
5545,C_232392,P_30644
5546,C_2324054,P_31398
5547,C_2324596,P_14111
5548,C_2324945,P_28606
5549,C_2325213,P_12777
5550,C_2325313,P_37586
5551,C_2325333,P_7819
5552,C_232574,P_14546
5553,C_2325988,P_7819
5554,C_2326182,P_27165
5555,C_2326346,P_7819
5556,C_2326530,P_9991
5557,C_2326763,P_7819
5558,C_2326916,P_35711
5559,C_2326984,P_14591
5560,C_2327202,P_14546
5561,C_2327433,P_14546
5562,C_2327700,P_7819
5563,C_2328489,P_4822
5564,C_2328619,P_19283
5565,C_2328673,P_7819
5566,C_2328719,P_33947
5567,C_232873,P_38088
5568,C_2328740,P_12777
5569,C_232880,P_7819
5570,C_2328840,P_7819
5571,C_2328925,P_14546
5572,C_2328951,P_15307
5573,C_2329259,P_14546
5574,C_2329469,P_7819
5575,C_2329665,P_14546
5576,C_2329930,P_4867
5577,C_2330197,P_7819
5578,C_2330568,P_4919
5579,C_2330750,P_12777
5580,C_2330884,P_15307
5581,C_2332115,P_7819
5582,C_2332351,P_6058
5583,C_2332361,P_34993
5584,C_2332803,P_44307
5585,C_233290,P_33936
5586,C_2333241,P_4822
5587,C_2333317,P_21295
5588,C_2333365,P_7819
5589,C_2333549,P_41469
5590,C_2333692,P_12596
5591,C_2333735,P_4822
5592,C_233390,P_21208
5593,C_2334068,P_10471
5594,C_2334272,P_7819
5595,C_2334388,P_7819
5596,C_233514,P_14546
5597,C_2335508,P_38206
5598,C_2335791,P_30961
5599,C_2335956,P_25431
5600,C_2336072,P_11702
5601,C_2336075,P_14546
5602,C_2336199,P_7819
5603,C_2336209,P_35961
5604,C_2336430,P_7819
5605,C_2336539,P_7264
5606,C_2336700,P_9168
5607,C_2336960,P_15098
5608,C_2337111,P_30767
5609,C_2337132,P_7819
5610,C_2337215,P_40676
5611,C_2337465,P_40519
5612,C_2337790,P_9648
5613,C_2337796,P_26916
5614,C_233820,P_14546
5615,C_2338214,P_9168
5616,C_2338965,P_12848
5617,C_2338978,P_44227
5618,C_233912,P_7819
5619,C_2339678,P_44255
5620,C_2339828,P_4822
5621,C_2340065,P_14546
5622,C_234009,P_26964
5623,C_2340198,P_458
5624,C_2340310,P_25874
5625,C_2340574,P_40519
5626,C_2340650,P_30974
5627,C_2340872,P_529
5628,C_2341023,P_4822
5629,C_234108,P_34328
5630,C_2341227,P_14546
5631,C_2341228,P_7819
5632,C_2341546,P_4822
5633,C_2341899,P_14546
5634,C_2342153,P_33356
5635,C_2342575,P_14546
5636,C_2342663,P_7819
5637,C_2342733,P_14838
5638,C_2342995,P_26458
5639,C_2343068,P_7819
5640,C_2343699,P_14595
5641,C_2343929,P_5071
5642,C_2343961,P_14546
5643,C_2344099,P_7819
5644,C_2344123,P_26913
5645,C_2344282,P_19596
5646,C_2344515,P_28821
5647,C_2344565,P_6055
5648,C_2344587,P_4218
5649,C_2344969,P_14546
5650,C_2345091,P_12777
5651,C_2345860,P_14546
5652,C_234631,P_458
5653,C_2346349,P_14546
5654,C_2346422,P_14591
5655,C_2346486,P_7819
5656,C_234665,P_25552
5657,C_2346984,P_19763
5658,C_2347972,P_27034
5659,C_2348024,P_44256
5660,C_2348394,P_12511
5661,C_2348499,P_38254
5662,C_234852,P_939
5663,C_2349115,P_37297
5664,C_2349363,P_14546
5665,C_2349514,P_4822
5666,C_2349792,P_10052
5667,C_235009,P_4218
5668,C_2350124,P_7819
5669,C_235032,P_12777
5670,C_2350591,P_14546
5671,C_2350657,P_14546
5672,C_2350808,P_12777
5673,C_2351099,P_35712
5674,C_235141,P_13873
5675,C_2351461,P_4509
5676,C_2351571,P_7819
5677,C_2351579,P_31631
5678,C_2351781,P_4822
5679,C_2351826,P_4822
5680,C_235192,P_9648
5681,C_2352008,P_44237
5682,C_23522,P_7819
5683,C_2353142,P_7819
5684,C_2353328,P_25939
5685,C_235344,P_12777
5686,C_2353688,P_12777
5687,C_2353705,P_12777
5688,C_2353861,P_14546
5689,C_2354422,P_13074
5690,C_2354491,P_25749
5691,C_2354686,P_12777
5692,C_2354998,P_7819
5693,C_2355625,P_12846
5694,C_2356804,P_1831
5695,C_2356846,P_9775
5696,C_2356890,P_34687
5697,C_2356993,P_12777
5698,C_2356998,P_37214
5699,C_2357360,P_7819
5700,C_2357570,P_7819
5701,C_2357745,P_12777
5702,C_2357843,P_7819
5703,C_2358327,P_5600
5704,C_2358739,P_12990
5705,C_2358844,P_14546
5706,C_2358863,P_35264
5707,C_2359003,P_43637
5708,C_2359113,P_7819
5709,C_2359568,P_7819
5710,C_2359787,P_30643
5711,C_2360262,P_30644
5712,C_2360354,P_40519
5713,C_2360784,P_14546
5714,C_236116,P_27450
5715,C_2361530,P_7819
5716,C_2361532,P_471
5717,C_2361851,P_44256
5718,C_2361875,P_28618
5719,C_2361941,P_9168
5720,C_2362041,P_14690
5721,C_2362055,P_28799
5722,C_2362177,P_4822
5723,C_2362274,P_14546
5724,C_2362481,P_14546
5725,C_2362912,P_7819
5726,C_2362984,P_7819
5727,C_2363225,P_982
5728,C_2363416,P_23956
5729,C_2363432,P_17960
5730,C_2363469,P_7819
5731,C_2363625,P_15307
5732,C_2363753,P_33738
5733,C_2364132,P_7819
5734,C_2364181,P_14546
5735,C_2364202,P_7819
5736,C_2364948,P_40157
5737,C_2364953,P_7819
5738,C_2365333,P_14546
5739,C_2365654,P_7819
5740,C_236610,P_7819
5741,C_2366165,P_26497
5742,C_2366259,P_4919
5743,C_2366386,P_7819
5744,C_2366688,P_7819
5745,C_236686,P_19647
5746,C_2366915,P_642
5747,C_2367013,P_36062
5748,C_2367179,P_12777
5749,C_2367186,P_12777
5750,C_236757,P_25310
5751,C_2367809,P_14546
5752,C_2368041,P_19613
5753,C_2368146,P_7819
5754,C_2368254,P_9168
5755,C_2368379,P_14838
5756,C_2368472,P_7819
5757,C_2368586,P_7819
5758,C_2368919,P_18735
5759,C_2368990,P_4828
5760,C_2369212,P_7819
5761,C_2369753,P_30644
5762,C_2369788,P_2226
5763,C_2370454,P_4509
5764,C_2370473,P_4822
5765,C_2370610,P_13544
5766,C_2370709,P_26443
5767,C_2370742,P_12777
5768,C_2370933,P_12777
5769,C_2371185,P_18777
5770,C_2371218,P_12777
5771,C_2371391,P_26911
5772,C_2371530,P_35238
5773,C_2371654,P_37791
5774,C_2371935,P_9168
5775,C_2371981,P_33767
5776,C_2372237,P_13947
5777,C_2372836,P_7819
5778,C_2372883,P_7413
5779,C_2372911,P_7819
5780,C_2372941,P_10731
5781,C_2373049,P_19789
5782,C_2373170,P_16717
5783,C_2373262,P_20556
5784,C_2373288,P_12180
5785,C_2373992,P_26370
5786,C_2374018,P_12806
5787,C_237489,P_14546
5788,C_2374989,P_7819
5789,C_2375278,P_14591
5790,C_2375301,P_6650
5791,C_237537,P_9432
5792,C_2375460,P_9926
5793,C_237553,P_28559
5794,C_2375687,P_15307
5795,C_2375832,P_458
5796,C_2376121,P_14546
5797,C_2376169,P_12777
5798,C_2376277,P_14591
5799,C_2376311,P_17179
5800,C_2376556,P_4822
5801,C_2376921,P_44458
5802,C_2376922,P_14838
5803,C_2376928,P_7819
5804,C_2377061,P_7819
5805,C_2377092,P_35240
5806,C_2377677,P_7819
5807,C_2378137,P_14546
5808,C_2378251,P_7819
5809,C_2378492,P_12777
5810,C_2378697,P_14546
5811,C_2378703,P_20204
5812,C_2379079,P_4822
5813,C_2379202,P_29024
5814,C_2379399,P_23602
5815,C_2379504,P_14546
5816,C_2379813,P_7819
5817,C_2380010,P_40091
5818,C_238004,P_7819
5819,C_2380743,P_7819
5820,C_2380856,P_41224
5821,C_2380983,P_9168
5822,C_2381062,P_7819
5823,C_238131,P_40519
5824,C_2381944,P_7819
5825,C_2381948,P_14546
5826,C_2381979,P_12777
5827,C_2382018,P_15473
5828,C_2382159,P_8973
5829,C_2382953,P_42760
5830,C_2383147,P_7819
5831,C_2383257,P_9169
5832,C_2383499,P_30643
5833,C_238360,P_14546
5834,C_2383641,P_7819
5835,C_2384085,P_9169
5836,C_2384334,P_4299
5837,C_2384410,P_14546
5838,C_2384848,P_6055
5839,C_238508,P_36131
5840,C_2385290,P_43571
5841,C_2385741,P_12777
5842,C_2385850,P_7819
5843,C_238588,P_14546
5844,C_2386815,P_38015
5845,C_2386825,P_1388
5846,C_2386927,P_7819
5847,C_2387197,P_1830
5848,C_2387383,P_12777
5849,C_2387512,P_7819
5850,C_2387842,P_7819
5851,C_2387948,P_10107
5852,C_2388021,P_8625
5853,C_2388047,P_14546
5854,C_2388113,P_7819
5855,C_2388122,P_14546
5856,C_2388405,P_12777
5857,C_2388539,P_14546
5858,C_2388581,P_42825
5859,C_238875,P_14546
5860,C_2388786,P_14546
5861,C_2388884,P_40590
5862,C_2388960,P_12777
5863,C_2389473,P_7819
5864,C_2389861,P_44198
5865,C_2389866,P_14546
5866,C_2390308,P_37191
5867,C_2390394,P_7819
5868,C_2390546,P_14546
5869,C_2390640,P_12777
5870,C_2391040,P_20026
5871,C_2391332,P_40687
5872,C_2391493,P_41885
5873,C_239151,P_14546
5874,C_2392179,P_20638
5875,C_239226,P_19382
5876,C_2392621,P_471
5877,C_2393004,P_16717
5878,C_2393168,P_4822
5879,C_2393260,P_3061
5880,C_2393291,P_9189
5881,C_2393309,P_18242
5882,C_2393558,P_14546
5883,C_239376,P_33704
5884,C_2394430,P_14591
5885,C_2394575,P_14546
5886,C_2394812,P_7819
5887,C_2394829,P_12216
5888,C_2395128,P_2412
5889,C_2395229,P_7819
5890,C_2395686,P_20784
5891,C_2395774,P_26606
5892,C_2395859,P_33758
5893,C_2395905,P_27929
5894,C_2395980,P_7819
5895,C_2396175,P_7819
5896,C_2396190,P_7819
5897,C_2396350,P_23055
5898,C_2396920,P_2417
5899,C_2397044,P_42748
5900,C_2397337,P_518
5901,C_2397351,P_31400
5902,C_2397436,P_9793
5903,C_2397464,P_10674
5904,C_2397875,P_12777
5905,C_2397888,P_9012
5906,C_2398913,P_471
5907,C_239895,P_14546
5908,C_2399174,P_14546
5909,C_2399485,P_12777
5910,C_2399644,P_21295
5911,C_2399738,P_7819
5912,C_2399781,P_1831
5913,C_2399794,P_13114
5914,C_2399880,P_7819
5915,C_2400090,P_14546
5916,C_240053,P_14546
5917,C_2400734,P_41888
5918,C_2400739,P_14546
5919,C_2400863,P_10108
5920,C_2400889,P_15374
5921,C_2400974,P_37615
5922,C_2401158,P_7819
5923,C_2401179,P_14546
5924,C_2401752,P_7819
5925,C_24021,P_7188
5926,C_2402188,P_32290
5927,C_2402517,P_7819
5928,C_2402681,P_19843
5929,C_2402830,P_41224
5930,C_2402913,P_12777
5931,C_2403119,P_7819
5932,C_2403182,P_7819
5933,C_2403939,P_7819
5934,C_2404292,P_7819
5935,C_2404367,P_40782
5936,C_2405201,P_30317
5937,C_2405544,P_12777
5938,C_2405847,P_12256
5939,C_2405859,P_43572
5940,C_240586,P_8835
5941,C_2406037,P_12777
5942,C_2406285,P_7819
5943,C_2406491,P_7819
5944,C_240669,P_20373
5945,C_2406841,P_44182
5946,C_2406994,P_7819
5947,C_2407011,P_35711
5948,C_2408386,P_21141
5949,C_2408637,P_12479
5950,C_2408891,P_15473
5951,C_2409001,P_7819
5952,C_2409160,P_25458
5953,C_2409311,P_7819
5954,C_240933,P_7819
5955,C_2409365,P_4822
5956,C_240947,P_41224
5957,C_2409707,P_7115
5958,C_2409756,P_14546
5959,C_2410096,P_4822
5960,C_2410323,P_9168
5961,C_2411021,P_1766
5962,C_2411165,P_7819
5963,C_2411176,P_14546
5964,C_2411625,P_16247
5965,C_2411866,P_14546
5966,C_2411950,P_7819
5967,C_2412186,P_9168
5968,C_2412352,P_7819
5969,C_2413670,P_34311
5970,C_2413831,P_7819
5971,C_2413844,P_37297
5972,C_241418,P_12256
5973,C_2414287,P_14546
5974,C_2414325,P_33355
5975,C_2414392,P_14546
5976,C_2414504,P_7819
5977,C_2415238,P_7819
5978,C_2415284,P_14546
5979,C_2415715,P_4822
5980,C_2416523,P_9169
5981,C_241752,P_7819
5982,C_2417616,P_27520
5983,C_2418587,P_30605
5984,C_2419675,P_14546
5985,C_2419857,P_32109
5986,C_2420070,P_8625
5987,C_2420696,P_7819
5988,C_2420824,P_17179
5989,C_2421415,P_42093
5990,C_2421563,P_15307
5991,C_2422091,P_7819
5992,C_242226,P_14591
5993,C_2423024,P_7819
5994,C_2423066,P_7819
5995,C_2423098,P_29143
5996,C_2423191,P_44151
5997,C_2423235,P_14546
5998,C_2423382,P_40519
5999,C_2424022,P_7819
6000,C_2424070,P_18299
6001,C_2424085,P_15288
6002,C_2424418,P_39867
6003,C_2424486,P_15627
6004,C_2424646,P_12256
6005,C_2424690,P_30053
6006,C_2424711,P_7819
6007,C_2424902,P_14546
6008,C_2424976,P_1857
6009,C_2425000,P_31643
6010,C_2425358,P_16579
6011,C_2425465,P_24262
6012,C_2425498,P_9168
6013,C_2426429,P_7819
6014,C_2426643,P_7819
6015,C_2427180,P_33594
6016,C_2427246,P_4822
6017,C_2427313,P_12777
6018,C_2427327,P_7819
6019,C_2427692,P_7819
6020,C_2427886,P_9169
6021,C_2427905,P_19241
6022,C_242838,P_12777
6023,C_2428507,P_7819
6024,C_2428601,P_18995
6025,C_2428896,P_12777
6026,C_2428972,P_14546
6027,C_2429133,P_17971
6028,C_2429156,P_36095
6029,C_2429212,P_18524
6030,C_242955,P_14897
6031,C_2429953,P_7819
6032,C_2430207,P_9542
6033,C_2430247,P_14546
6034,C_2430293,P_4822
6035,C_2430540,P_7819
6036,C_2430627,P_15447
6037,C_2430748,P_7819
6038,C_2431066,P_17193
6039,C_2431239,P_2734
6040,C_2431272,P_7819
6041,C_2431284,P_2937
6042,C_2431289,P_14546
6043,C_2432027,P_3307
6044,C_24324,P_3261
6045,C_2432615,P_14591
6046,C_2432696,P_12777
6047,C_2432771,P_28155
6048,C_2432789,P_4736
